id_subsistema;nom_subsistema;tip_reservatorio;nom_bacia;nom_ree;id_reservatorio;nom_reservatorio;num_ordemcs;cod_usina;din_instante;val_nivelmontante;val_niveljusante;val_volumeutilcon;val_vazaoafluente;val_vazaoturbinada;val_vazaovertida;val_vazaooutrasestruturas;val_vazaodefluente;val_vazaotransferida;val_vazaonatural;val_vazaoartificial;val_vazaoincremental;val_vazaoevaporacaoliquida;val_vazaousoconsuntivo;val_vazaoincrementalbruta
NE;Nordeste;FIO;SAO FRANCISCO  ;NORDESTE            ;SFXING;XINGO;185;178;2026-04-21;137.59;15.99;51.22;1514.0;1450.0;0.0;;1450.0;;3022.78;;0.0;0.866;165.852;
N ;Norte;FIO;ARAGUARI       ;MANAUS-AMAPA        ;AAUCCA;CACHOEIRA CALDEIRAO;1;204;2026-04-21;57.6;42.81;27.83;2686.03;1311.0;1390.0;;2701.0;;2490.99;;2490.99;0.078;;2686.11
N ;Norte;FIO;ARAGUARI       ;MANAUS-AMAPA        ;AMUHCN;COARACY NUNES;2;280;2026-04-21;42.09;20.95;98.85;2791.93;176.0;2640.0;;2816.0;;2486.85;;7.56;;0.0;94.8
N ;Norte;FIO;ARAGUARI       ;MANAUS-AMAPA        ;AAFGO;FERREIRA GOMES;3;284;2026-04-21;20.09;4.87;-19.97;2601.45;1435.0;1194.0;;2629.0;;2495.16;;20.15;0.055;0.01;-202.24
N ;Norte;RCU;AMAZONAS       ;MANAUS-AMAPA        ;AMUHBB;BALBINA;10;277;2026-04-21;49.09;25.31;56.51;1458.12;494.0;0.0;;494.0;;1447.39;;1447.39;15.98;0.04;1474.05
N ;Norte;RCU;AMAZONAS       ;BELO MONTE          ;CRCURU;CURUA-UNA;16;272;2026-04-21;31.89;12.14;93.12;340.0;206.0;134.0;;340.0;;329.84;;329.84;0.028;0.06;340.09
N ;Norte;FIO;AMAZONAS       ;MANAUS-AMAPA        ;AMSAJ;STO ANTONIO DO JARI;17;286;2026-04-21;30.64;4.96;183.17;2117.08;481.0;1595.0;45.0;2121.0;;2549.37;;2549.37;0.154;0.93;2118.16
N ;Norte;FIO;AMAZONAS       ;BELO MONTE          ;AMUSBM;BELO MONTE;18;288;2026-04-21;94.81;6.17;51.83;0.0;8307.0;0.0;0.0;8307.0;0.0;0.0;6872.21;0.0;0.0;;0.0
N ;Norte;FIO;AMAZONAS       ;BELO MONTE          ;AMUSPM;PIMENTAL;19;314;2026-04-21;96.35;85.07;54.97;15502.91;2275.0;4495.0;8.0;6778.0;8528.54;15168.2;8295.99;15168.2;0.0;7.658;15510.57
N ;Norte;FIO;TOCANTINS      ;NORTE               ;TOUHET;ESTREITO;218;267;2026-04-21;155.52;133.94;89.24;5731.07;3019.0;2533.0;;5552.0;;5648.05;;3251.45;-0.816;32.052;3591.7
N ;Norte;RCU;TOCANTINS      ;NORTE               ;TOTUCU;TUCURUI;219;275;2026-04-21;73.88;9.97;99.08;19022.3;8101.0;8850.0;;16951.0;;19790.28;;15254.16;0.281;83.344;15203.47
SE;Sudeste/Centro-Oeste;FIO;AMAZONAS       ;MADEIRA             ;AMUGUA;GUAPORE;4;196;2026-04-21;479.19;304.79;98.05;47.54;45.0;0.0;3.0;48.0;;47.44;;47.44;0.028;0.05;47.62
SE;Sudeste/Centro-Oeste;FIO;AMAZONAS       ;MADEIRA             ;AMUHJI;JIRAU;5;285;2026-04-21;90.0;75.39;100.0;34922.0;22010.0;12635.0;277.0;34922.0;0.0;35149.53;;35149.53;-9.466;64.6;34977.13
SE;Sudeste/Centro-Oeste;FIO;AMAZONAS       ;MADEIRA             ;AMUSSN;SANTO ANTONIO;6;287;2026-04-21;71.28;58.39;98.4;33840.0;20456.0;12777.0;607.0;33840.0;0.0;35468.55;;525.07;-8.933;64.6;-805.08
SE;Sudeste/Centro-Oeste;RCU;AMAZONAS       ;MADEIRA             ;AMSU;SAMUEL;7;279;2026-04-21;87.3;58.87;97.61;874.5;564.0;381.0;;945.0;;878.42;;878.42;3.507;0.412;878.42
SE;Sudeste/Centro-Oeste;RCU;AMAZONAS       ;MADEIRA             ;AMUHRD;RONDON II;8;276;2026-04-21;268.22;206.23;105.97;200.98;99.0;64.0;29.0;192.0;;201.91;;201.91;0.639;0.292;201.91
SE;Sudeste/Centro-Oeste;FIO;AMAZONAS       ;MADEIRA             ;AMDA;DARDANELOS;9;310;2026-04-21;213.88;116.28;76.0;654.03;196.0;458.0;0.0;654.0;0.0;654.23;;654.23;0.001;0.2;654.23
SE;Sudeste/Centro-Oeste;FIO;AMAZONAS       ;TELES PIRES         ;AMJRN;JURUENA;11;309;2026-04-21;452.0;416.8;100.0;148.0;103.0;45.0;;148.0;;150.32;;150.32;0.002;2.32;150.32
SE;Sudeste/Centro-Oeste;RCU;AMAZONAS       ;TELES PIRES         ;AMSNPE;SINOP;12;227;2026-04-21;300.26;272.4;75.18;1128.96;697.0;0.0;;697.0;;1163.25;;1163.25;0.0;17.988;1146.95
SE;Sudeste/Centro-Oeste;FIO;AMAZONAS       ;TELES PIRES         ;AMCLR;COLIDER;13;228;2026-04-21;271.7;249.27;50.0;803.14;837.0;41.0;;878.0;;1239.14;;108.06;0.0;17.988;119.63
SE;Sudeste/Centro-Oeste;FIO;AMAZONAS       ;TELES PIRES         ;AMUHTP;TELES PIRES;14;229;2026-04-21;220.42;163.37;95.82;3219.12;3082.0;120.0;;3202.0;;3323.58;;2106.79;-0.049;19.994;2415.06
SE;Sudeste/Centro-Oeste;FIO;AMAZONAS       ;TELES PIRES         ;AMUSMA;SAO MANOEL;15;230;2026-04-21;161.44;136.38;100.0;3008.42;2807.0;180.0;;2987.0;;3357.61;;19.13;0.0;19.994;-186.59
SE;Sudeste/Centro-Oeste;FIO;DOCE           ;SUDESTE             ;DCUHEC;CANDONGA;23;139;2026-04-21;327.21;278.88;70.29;112.11;106.0;0.0;0.0;106.0;;113.71;;113.71;0.028;1.326;113.46
SE;Sudeste/Centro-Oeste;FIO;DOCE           ;SUDESTE             ;PCGAMO;GUILM. AMORIM;24;192;2026-04-21;494.65;377.35;87.55;56.65;57.0;0.0;2.0;57.0;;57.34;;57.34;0.009;0.69;57.35
SE;Sudeste/Centro-Oeste;FIO;DOCE           ;SUDESTE             ;DCSCAR;SA CARVALHO;25;193;2026-04-21;372.9;256.85;98.21;56.81;51.0;5.0;;56.0;;58.58;;1.29;0.007;0.69;0.32
SE;Sudeste/Centro-Oeste;RES;DOCE           ;SUDESTE             ;DCSACM;SANTONIO CM;26;193;2026-04-21;361.06;;;62.0;0.0;4.0;;4.0;59.0;;;;;;
SE;Sudeste/Centro-Oeste;FIO;DOCE           ;SUDESTE             ;SASGCM;SALTO GRANDE CM;27;134;2026-04-21;355.77;256.31;97.06;77.42;91.0;1.0;;92.0;;77.46;;77.46;0.073;0.332;81.82
SE;Sudeste/Centro-Oeste;RCU;DOCE           ;SUDESTE             ;DCPORT;PORTO ESTRELA;28;135;2026-04-21;254.74;204.97;67.09;92.62;91.0;0.0;;91.0;;77.61;;0.0;0.059;0.362;-2.29
SE;Sudeste/Centro-Oeste;FIO;DOCE           ;SUDESTE             ;DCUBAG;BAGUARI;29;141;2026-04-21;184.87;165.44;72.58;353.2;347.0;0.0;0.0;347.0;;389.09;;140.21;0.325;6.28;119.42
SE;Sudeste/Centro-Oeste;FIO;DOCE           ;SUDESTE             ;DCAIMO;AIMORES;30;143;2026-04-21;89.67;61.16;16.89;389.47;370.0;0.0;16.0;386.0;;443.23;;59.96;0.759;9.19;58.14
SE;Sudeste/Centro-Oeste;FIO;DOCE           ;SUDESTE             ;DCMASC;MASCARENHAS;31;144;2026-04-21;60.56;38.5;84.16;573.51;558.0;0.0;;558.0;;550.33;;107.31;0.05;11.844;189.55
SE;Sudeste/Centro-Oeste;RCU;GRANDE         ;PARANA              ;GRCAMA;CAMARGOS;32;1;2026-04-21;912.94;885.75;99.67;75.2;59.0;0.0;;59.0;;75.91;;75.91;1.161;0.492;76.86
SE;Sudeste/Centro-Oeste;FIO;GRANDE         ;PARANA              ;GRITUT;ITUTINGA;33;2;2026-04-21;885.81;856.45;95.4;59.456;57.0;0.0;0.0;57.0;;75.91;;0.0;;;0.0
SE;Sudeste/Centro-Oeste;FIO;GRANDE         ;PARANA              ;GRFUNI;FUNIL-MG;34;4;2026-04-21;807.89;766.8;44.93;145.47;181.0;0.0;;181.0;;183.04;;105.41;0.62;3.764;93.86
SE;Sudeste/Centro-Oeste;RCU;GRANDE         ;PARANA              ;GRFURN;FURNAS;35;6;2026-04-21;763.2;670.63;63.75;479.0;479.0;0.0;34.0;479.0;;522.29;;330.18;18.755;13.4;344.6
SE;Sudeste/Centro-Oeste;RCU;GRANDE         ;PARANA              ;GRMMOR;M. MORAES;36;7;2026-04-21;664.44;620.31;83.98;521.51;602.0;0.0;10.0;602.0;0.0;643.39;;104.12;3.8;14.41;31.32
SE;Sudeste/Centro-Oeste;FIO;GRANDE         ;PARANA              ;GRLCBA;L. C. BARRETO;37;8;2026-04-21;619.7;557.89;29.49;621.0;621.0;0.0;0.0;621.0;;672.95;;24.03;0.76;14.588;5.35
SE;Sudeste/Centro-Oeste;FIO;GRANDE         ;PARANA              ;GRJAGU;JAGUARA;38;9;2026-04-21;557.91;513.0;80.33;653.36;463.0;48.0;;511.0;;687.3;;9.94;0.636;14.778;21.31
SE;Sudeste/Centro-Oeste;FIO;GRANDE         ;PARANA              ;GRIGAR;IGARAPAVA;39;10;2026-04-21;512.17;495.01;92.4;632.68;574.0;50.0;0.0;624.0;;725.31;;28.45;1.058;15.044;25.3
SE;Sudeste/Centro-Oeste;FIO;GRANDE         ;PARANA              ;GRVGRA;VOLTA GRANDE;40;11;2026-04-21;494.66;467.2;84.4;714.63;585.0;0.0;;585.0;;802.48;;63.52;4.485;17.4;39.45
SE;Sudeste/Centro-Oeste;FIO;GRANDE         ;PARANA              ;GRPCOL;P. COLOMBIA;41;12;2026-04-21;466.86;444.61;79.36;719.79;613.0;187.0;1.0;800.0;;988.21;;169.85;3.353;26.854;82.1
SE;Sudeste/Centro-Oeste;RCU;GRANDE         ;PARANA              ;PDCACO;CACONDE;42;14;2026-04-21;854.52;750.7;97.07;29.53;33.0;0.0;0.0;33.0;;35.48;;35.48;0.59;1.052;31.17
SE;Sudeste/Centro-Oeste;FIO;GRANDE         ;PARANA              ;PDECUN;E. DA CUNHA;43;15;2026-04-21;664.38;575.56;86.14;61.39;51.0;9.0;0.0;60.0;;57.91;;22.4;0.019;2.896;26.25
SE;Sudeste/Centro-Oeste;FIO;GRANDE         ;PARANA              ;PDLIMO;LIMOEIRO;44;16;2026-04-21;572.6;546.49;92.6;56.03;58.0;0.0;0.0;58.0;;58.81;;0.87;;;-7.24
SE;Sudeste/Centro-Oeste;RCU;GRANDE         ;PARANA              ;GRMARI;MARIMBONDO;45;17;2026-04-21;444.36;382.55;84.49;1247.52;1479.0;0.0;196.0;1479.0;;1436.52;;347.58;9.806;81.688;402.01
SE;Sudeste/Centro-Oeste;RCU;GRANDE         ;PARANA              ;GRAGVL;A. VERMELHA;46;18;2026-04-21;381.4;327.58;77.1;1684.18;1476.0;0.0;0.0;1476.0;;1676.89;;161.31;13.372;91.492;192.85
SE;Sudeste/Centro-Oeste;FIO;ITABAPOANA     ;SUDESTE             ;ITRSL;ROSAL;66;217;2026-04-21;554.88;360.82;97.57;23.0;21.0;0.0;2.0;23.0;;22.67;;22.67;0.026;0.176;23.2
SE;Sudeste/Centro-Oeste;RCU;JEQUITINHONHA  ;SUDESTE             ;JEIRAP;IRAPE;67;148;2026-04-21;507.98;330.92;93.01;50.32;109.0;0.0;;109.0;;59.13;;59.13;2.655;0.43;53.4
SE;Sudeste/Centro-Oeste;FIO;MUCURI         ;SUDESTE             ;MUSCLA;STA.CLARA-MG;81;283;2026-04-21;85.56;33.83;90.36;67.62;41.0;0.0;0.0;41.0;0.0;68.66;;68.66;0.164;1.158;68.94
SE;Sudeste/Centro-Oeste;RCU;PARAIBA DO SUL ;SUDESTE             ;PBPARA;PARAIBUNA;82;121;2026-04-21;707.08;625.05;57.67;33.0;33.0;0.0;0.0;33.0;;37.9;;37.9;2.26;0.188;35.45
SE;Sudeste/Centro-Oeste;RCU;PARAIBA DO SUL ;SUDESTE             ;PBSTAB;SANTA BRANCA;83;122;2026-04-21;614.81;;45.89;33.89;32.0;0.0;;32.0;;43.48;;5.51;0.32;0.228;1.25
SE;Sudeste/Centro-Oeste;RCU;PARAIBA DO SUL ;SUDESTE             ;PBJAGU;JAGUARI;84;120;2026-04-21;617.07;555.86;62.28;12.0;0.0;4.0;0.0;4.0;8.0;18.14;;18.14;0.78;0.118;12.9
SE;Sudeste/Centro-Oeste;RCU;PARAIBA DO SUL ;SUDESTE             ;PBFUNI;FUNIL;85;123;2026-04-21;462.13;394.3;74.15;93.19;158.0;0.0;0.0;158.0;;135.77;;68.64;0.403;9.16;67.4
SE;Sudeste/Centro-Oeste;RBB;PARAIBA DO SUL ;SUDESTE             ;PBSTAC;SANTA CECILIA;86;125;2026-04-21;352.47;349.05;69.89;189.79;;73.0;;73.0;111.0;177.59;;36.05;0.05;9.986;33.66
SE;Sudeste/Centro-Oeste;FIO;PARAIBA DO SUL ;SUDESTE             ;PBPCDA;PICADA;87;126;2026-04-21;658.81;526.25;21.82;22.61;23.0;0.0;1.0;24.0;;23.1;;23.1;0.017;0.092;22.72
SE;Sudeste/Centro-Oeste;FIO;PARAIBA DO SUL ;SUDESTE             ;PUSOBR;SOBRAGI;88;127;2026-04-21;437.1;355.5;66.67;56.88;46.0;11.0;0.0;57.0;0.0;45.93;;22.63;0.001;0.886;33.47
SE;Sudeste/Centro-Oeste;RES;PARAIBA DO SUL ;SUDESTE             ;PBANTA;ANTA;89;128;2026-04-21;251.37;233.24;87.0;211.93;89.0;27.0;0.0;116.0;89.93;336.56;212.68;86.76;;12.506;85.56
SE;Sudeste/Centro-Oeste;FIO;PARAIBA DO SUL ;SUDESTE             ;PBUSSI;SIMPLICIO;90;129;2026-04-21;250.1;138.35;73.03;89.9;89.0;0.0;0.0;89.0;;0.03;89.93;12.506;;12.506;12.506
SE;Sudeste/Centro-Oeste;FIO;PARAIBA DO SUL ;SUDESTE             ;PBILHP;ILHA POMBOS;91;130;2026-04-21;139.12;;58.96;248.31;221.0;0.0;;221.0;;383.29;259.4;35.27;0.056;13.37;33.82
SE;Sudeste/Centro-Oeste;RES;PARAIBA DO SUL ;SUDESTE             ;RPSANT;SANTANA;92;181;2026-04-21;362.85;;59.83;-10.3;;0.0;;0.0;115.0;12.66;115.25;4.02;;;-12.34
SE;Sudeste/Centro-Oeste;RBB;PARAIBA DO SUL ;SUDESTE             ;PBVIG;VIGARIO;93;182;2026-04-21;398.53;;83.24;115.375;;115.0;;115.0;;0.0;115.25;0.0;;0.0;115.375
SE;Sudeste/Centro-Oeste;FIO;PARAIBA DO SUL ;SUDESTE             ;RLNPEC;NILO PEÇANHA;94;131;2026-04-21;397.96;;;109.0;109.0;;;109.0;;4.06;115.25;0.0;0.0;0.038;-5.962
SE;Sudeste/Centro-Oeste;RES;PARAIBA DO SUL ;SUDESTE             ;RPTOCO;TOCOS;95;180;2026-04-21;442.64;;16.13;9.0;;2.0;;2.0;7.0;8.64;;8.64;;0.04;9.04
SE;Sudeste/Centro-Oeste;RES;PARAIBA DO SUL ;SUDESTE             ;RLLAJE;LAJES;96;124;2026-04-21;414.55;;96.96;7.0;;7.0;;7.0;-7.0;4.06;12.7;4.06;0.329;0.03;0.36
SE;Sudeste/Centro-Oeste;FIO;PARAIBA DO SUL ;SUDESTE             ;RLFONT;FONTES;97;132;2026-04-21;414.52;;;7.0;19.0;;;19.0;;4.06;12.7;0.0;0.0;0.03;-102.008
SE;Sudeste/Centro-Oeste;FIO;PARAIBA DO SUL ;SUDESTE             ;RLPPAS;PEREIRA PASSOS;98;133;2026-04-21;86.31;;94.9;7.0;123.0;0.0;;123.0;;4.06;127.95;;0.015;0.04;-5.476
SE;Sudeste/Centro-Oeste;FIO;PARAIBA DO SUL ;SUDESTE             ;PBBBRA;BARRA BRAUNA;99;185;2026-04-21;150.72;126.34;34.5;90.91;84.0;0.0;;84.0;;91.78;;91.78;0.128;1.732;92.77
SE;Sudeste/Centro-Oeste;RCU;PARANAIBA      ;PARANA              ;PNUSBL;BATALHA;111;20;2026-04-21;799.64;755.44;96.78;80.98;67.0;0.0;0.0;67.0;;83.96;;83.96;2.642;4.682;88.31
SE;Sudeste/Centro-Oeste;RCU;PARANAIBA      ;PARANA              ;PNUHSF;S.DO FACÃO;112;21;2026-04-21;748.97;675.15;61.32;129.0;129.0;0.0;0.0;129.0;;137.25;;52.56;2.579;5.556;65.45
SE;Sudeste/Centro-Oeste;RCU;PARANAIBA      ;PARANA              ;PREMBO;EMBORCAÇÃO;113;24;2026-04-21;648.74;520.67;62.16;349.0;349.0;0.0;;349.0;;365.7;;226.23;5.661;17.648;223.54
SE;Sudeste/Centro-Oeste;RCU;PARANAIBA      ;PARANA              ;PRNPON;NOVA PONTE;114;25;2026-04-21;800.64;695.77;49.81;290.44;146.0;0.0;;146.0;;284.51;;284.51;4.999;2.104;297.55
SE;Sudeste/Centro-Oeste;RCU;PARANAIBA      ;PARANA              ;ARMIRA;MIRANDA;115;26;2026-04-21;695.14;624.1;70.47;171.62;206.0;0.0;;206.0;;299.34;;9.71;0.779;3.638;6.19
SE;Sudeste/Centro-Oeste;RCU;PARANAIBA      ;PARANA              ;PNCPB1;C.BRANCO-1;116;27;2026-04-21;623.51;565.21;29.55;223.87;198.0;0.0;7.0;205.0;0.0;302.47;;1.21;0.498;4.258;10.03
SE;Sudeste/Centro-Oeste;FIO;PARANAIBA      ;PARANA              ;PNCPB2;C.BRANCO-2;117;28;2026-04-21;564.85;517.18;49.99;208.91;214.0;0.0;;214.0;;309.78;;2.91;0.935;5.716;0.42
SE;Sudeste/Centro-Oeste;RCU;PARANAIBA      ;PARANA              ;PNUCB4;CORUMBA-4;118;29;2026-04-21;842.17;771.39;91.64;68.0;59.0;9.0;;68.0;;84.59;;84.59;2.331;3.21;73.54
SE;Sudeste/Centro-Oeste;RCU;PARANAIBA      ;PARANA              ;PNUCB3;CORUMBA-3;119;203;2026-04-21;770.96;729.95;71.66;98.0;79.0;19.0;0.0;98.0;0.0;106.29;;20.3;0.971;3.74;31.17
SE;Sudeste/Centro-Oeste;RCU;PARANAIBA      ;PARANA              ;COCORU;CORUMBA;120;30;2026-04-21;594.41;517.32;96.52;300.89;273.0;0.0;0.0;273.0;;293.75;;182.68;1.005;9.684;253.84
SE;Sudeste/Centro-Oeste;RCU;PARANAIBA      ;PARANA              ;PRITUM;ITUMBIARA;121;31;2026-04-21;516.66;434.1;80.44;1079.5;367.0;0.0;0.0;367.0;;1224.21;;229.02;12.46;46.574;239.82
SE;Sudeste/Centro-Oeste;FIO;PARANAIBA      ;PARANA              ;PRCDOU;C. DOURADA;122;32;2026-04-21;430.92;398.21;79.59;362.98;433.0;11.0;;444.0;;1289.48;;53.01;1.273;48.642;-54.01
SE;Sudeste/Centro-Oeste;RCU;PARANAIBA      ;PARANA              ;PRSSIM;SÃO SIMÃO;123;33;2026-04-21;400.65;327.09;96.05;1186.49;1766.0;0.0;;1766.0;;2033.56;;721.29;12.86;77.222;706.93
SE;Sudeste/Centro-Oeste;RCU;PARANAIBA      ;PARANA              ;PNCACU;CACU;124;311;2026-04-21;476.88;448.95;93.72;169.56;160.0;0.0;;160.0;;146.26;;146.26;0.275;0.44;170.28
SE;Sudeste/Centro-Oeste;FIO;PARANAIBA      ;PARANA              ;PNUHBC;B.COQUEIROS;125;312;2026-04-21;447.79;410.45;88.98;160.0;160.0;0.0;;160.0;;154.89;;6.05;0.447;0.46;-3.03
SE;Sudeste/Centro-Oeste;FIO;PARANAIBA      ;PARANA              ;PNUFRC;FOZ DO RIO CLARO;126;315;2026-04-21;353.87;327.66;93.15;182.64;125.0;53.0;;178.0;;170.87;;11.29;0.195;0.52;17.51
SE;Sudeste/Centro-Oeste;FIO;PARANAIBA      ;PARANA              ;PNST;SALTO;127;262;2026-04-21;446.44;394.95;93.39;117.87;111.0;0.0;0.0;111.0;0.0;112.75;;112.75;1.42;0.41;119.7
SE;Sudeste/Centro-Oeste;FIO;PARANAIBA      ;PARANA              ;PNSV;S.R.VERDINHO;128;241;2026-04-21;370.45;326.5;94.75;117.57;143.0;0.0;0.0;143.0;0.0;127.88;;9.41;0.717;0.458;-15.16
SE;Sudeste/Centro-Oeste;RCU;PARANAIBA      ;PARANA              ;PNUHES;ESPORA;129;290;2026-04-21;583.44;531.2;98.81;54.83;51.0;7.0;;58.0;;55.33;;55.33;0.458;0.098;55.39
SE;Sudeste/Centro-Oeste;RCU;PARANAPANEMA   ;PARANAPANEMA        ;PPJURU;JURUMIRIM;133;47;2026-04-21;564.23;531.97;50.48;22.27;156.0;0.0;0.0;156.0;0.0;57.79;;57.79;10.299;6.034;38.6
SE;Sudeste/Centro-Oeste;FIO;PARANAPANEMA   ;PARANAPANEMA        ;PPPJU;PIRAJU;134;48;2026-04-21;531.51;504.8;105.06;160.0;159.0;0.0;1.0;160.0;0.0;59.27;;1.43;0.334;6.112;4.45
SE;Sudeste/Centro-Oeste;FIO;PARANAPANEMA   ;PARANAPANEMA        ;PPPRNP;PARANAPANEMA;135;53;2026-04-21;504.79;488.73;128.33;141.2;139.0;1.0;1.0;141.0;;59.27;;0.0;;;-24.92
SE;Sudeste/Centro-Oeste;RCU;PARANAPANEMA   ;PARANAPANEMA        ;PPCHAV;CHAVANTES;136;49;2026-04-21;469.19;398.22;41.41;142.0;142.0;0.0;0.0;142.0;0.0;89.32;;29.76;9.708;7.052;12.15
SE;Sudeste/Centro-Oeste;FIO;PARANAPANEMA   ;PARANAPANEMA        ;PPORI;OURINHOS;137;249;2026-04-21;398.08;385.67;116.5;139.91;141.0;0.0;2.0;143.0;0.0;91.93;;2.68;0.103;7.072;-3.38
SE;Sudeste/Centro-Oeste;FIO;PARANAPANEMA   ;PARANAPANEMA        ;PPSGCS;SALTO GRANDE CS;138;50;2026-04-21;384.27;365.84;84.9;219.25;70.0;132.0;0.0;202.0;0.0;159.15;;67.17;0.253;9.696;78.21
SE;Sudeste/Centro-Oeste;FIO;PARANAPANEMA   ;PARANAPANEMA        ;PPCNO2;CANOAS II;139;51;2026-04-21;365.94;350.95;93.8;206.54;193.0;0.0;0.0;193.0;0.0;164.71;;5.27;0.558;9.916;1.82
SE;Sudeste/Centro-Oeste;FIO;PARANAPANEMA   ;PARANAPANEMA        ;PPCNO1;CANOAS I;140;52;2026-04-21;350.87;333.72;86.43;202.69;216.0;0.0;0.0;216.0;0.0;176.31;;11.22;0.706;10.194;7.38
SE;Sudeste/Centro-Oeste;RCU;PARANAPANEMA   ;PARANAPANEMA        ;PPCAPI;CAPIVARA;142;61;2026-04-21;329.73;284.18;60.76;465.19;632.0;0.0;0.0;632.0;0.0;366.4;;133.11;10.891;15.572;174.78
SE;Sudeste/Centro-Oeste;FIO;PARANAPANEMA   ;PARANAPANEMA        ;PPTAQU;TAQUARUÇU;143;62;2026-04-21;283.22;258.46;59.1;692.31;815.0;0.0;0.0;815.0;0.0;407.19;;34.73;1.462;15.968;58.34
SE;Sudeste/Centro-Oeste;FIO;PARANAPANEMA   ;PARANAPANEMA        ;PPROSA;ROSANA;144;63;2026-04-21;257.75;235.94;86.75;828.45;680.0;0.0;0.0;680.0;0.0;499.52;;81.41;3.648;18.1;26.07
SE;Sudeste/Centro-Oeste;RCU;PARANA         ;PARANA              ;PNISOL;I. SOLTEIRA;147;34;2026-04-21;327.08;281.11;80.34;3450.9;4422.0;0.0;0.0;4422.0;-163.0;4458.2;;265.38;28.069;174.008;2.79
SE;Sudeste/Centro-Oeste;FIO;PARANA         ;PARANA              ;PNJUPI;JUPIA;148;45;2026-04-21;279.8;258.76;92.74;5524.69;1393.0;4245.0;0.0;5638.0;0.0;5369.18;5355.28;307.53;7.946;254.95;251.07
SE;Sudeste/Centro-Oeste;FIO;PARANA         ;PARANA              ;PNUHSD;SAO DOMINGOS;149;153;2026-04-21;344.58;309.33;57.25;80.5;42.0;43.0;0.0;85.0;0.0;89.74;;89.74;0.294;0.358;81.15
SE;Sudeste/Centro-Oeste;FIO;PARANA         ;PARANA              ;PNPPRI;PORTO PRIMAVERA;150;46;2026-04-21;257.16;237.72;63.86;5973.8;6448.0;0.0;3.0;6451.0;;6411.76;6397.86;603.46;30.98;271.69;964.69
SE;Sudeste/Centro-Oeste;FIO;PARANA         ;ITAIPU              ;PNITAI;ITAIPU;151;66;2026-04-21;218.38;98.02;85.83;9000.97;7124.0;0.0;;7124.0;;8965.61;8951.71;1197.63;27.712;305.696;0.0
SE;Sudeste/Centro-Oeste;RCU;PARAGUAI       ;SUDESTE             ;PYUSMS;MANSO;160;278;2026-04-21;286.62;224.5;95.37;120.0;120.0;0.0;0.0;120.0;;141.86;;141.86;4.637;0.248;124.88
SE;Sudeste/Centro-Oeste;FIO;PARAGUAI       ;SUDESTE             ;PYPP;PONTE DE PEDRA;161;281;2026-04-21;395.61;151.18;84.38;76.74;61.0;14.0;;75.0;;77.26;;77.26;0.221;0.704;77.66
SE;Sudeste/Centro-Oeste;FIO;PARAGUAI       ;SUDESTE             ;PYUIQ;ITIQUIRA I;162;304;2026-04-21;412.11;320.22;116.67;85.07;63.0;22.0;1.0;86.0;;69.21;;69.21;0.017;0.278;85.37
SE;Sudeste/Centro-Oeste;FIO;PARAGUAI       ;SUDESTE             ;PYUIQ2;ITIQUIRA II;163;305;2026-04-21;320.2;181.26;;85.07;63.0;0.0;0.0;63.0;;69.21;;0.0;0.001;;0.0
SE;Sudeste/Centro-Oeste;FIO;PARAGUAI       ;SUDESTE             ;PYUJAU;JAURU;164;195;2026-04-21;355.05;249.21;111.11;108.71;94.0;5.0;3.0;102.0;0.0;101.42;;101.42;0.02;0.092;108.82
SE;Sudeste/Centro-Oeste;RCU;SAO FRANCISCO  ;SUDESTE             ;SFUHRB;RETIRO BAIXO;177;155;2026-04-21;615.39;577.44;68.14;101.24;84.0;0.0;0.0;84.0;;104.52;;104.52;0.285;3.084;104.6
SE;Sudeste/Centro-Oeste;RCU;SAO FRANCISCO  ;SUDESTE             ;SFTMAR;TRÊS MARIAS;178;156;2026-04-21;572.77;516.23;101.98;432.32;566.0;0.0;0.0;566.0;;491.06;;385.36;20.715;10.928;371.97
SE;Sudeste/Centro-Oeste;RCU;SAO FRANCISCO  ;SUDESTE             ;SFQMDO;QUEIMADO;179;162;2026-04-21;828.9;638.89;99.08;43.17;39.0;0.0;2.0;39.0;;45.15;;45.15;0.881;1.434;45.48
SE;Sudeste/Centro-Oeste;FIO;SANTA MARIA VIT;SUDESTE             ;ODUSUI;SUIÇA;187;145;2026-04-21;348.3;99.77;45.58;8.51;9.0;0.0;;9.0;;8.04;;2.49;0.002;0.13;-0.28
SE;Sudeste/Centro-Oeste;RES;TIETE          ;PARANA              ;TIPONO;PONTE NOVA;189;105;2026-04-21;762.48;;40.14;7.0;;0.0;;7.0;;6.0;;6.0;0.019;3.828;10.847
SE;Sudeste/Centro-Oeste;RES;TIETE          ;SUDESTE             ;CBBILL;BILLINGS;190;118;2026-04-21;744.47;;79.37;1.0;;0.0;;12.0;;13.9;33.78;13.9;1.625;7.898;10.528
SE;Sudeste/Centro-Oeste;RES;TIETE          ;SUDESTE             ;GPGUAR;GUARAPIRANGA;191;117;2026-04-21;735.74;;87.78;8.0;;0.0;;15.0;;18.93;;18.93;0.401;10.328;18.73
SE;Sudeste/Centro-Oeste;RES;TIETE          ;PARANA              ;TIEDSO;EDGARD SOUZA;192;107;2026-04-21;711.29;;39.77;34.0;;45.0;;45.0;;21.01;;54.794;0.012;;45.012
